id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
1301,2909.458222,2921.498997,2931.947883,2948.616719,2963.272208,2982.728309,2983.842868,2983.646308,2995.755448,3012.33395,3030.258013,3030.680314,3065.013486,3052.194952,3059.311587,3063.329217,3072.777607,3078.202987,3078.813996,3074.059494
1302,2877.755567,2896.38019,2905.472319,2935.436361,2959.951312,2994.782711,3008.626996,3016.866403,3035.722419,3051.989732,3068.292752,3082.70685,3137.633518,3133.665838,3152.088985,3168.91664,3192.047844,3207.446005,3217.87088,3222.293007
1303,2402.762717,2428.022571,2450.960849,2510.558365,2547.053374,2602.682601,2628.539851,2640.941156,2661.141589,2689.078994,2722.051113,2743.63725,2762.038853,2771.952944,2785.78103,2811.05929,2835.030634,2856.722698,2874.340766,2872.912147
1304,1029.957294,1036.877202,1056.918036,1087.686291,1119.699283,1152.575438,1165.727013,1173.203827,1187.111048,1201.057559,1219.347469,1238.065189,1259.232026,1275.202557,1295.267861,1320.382293,1348.176654,1377.812545,1401.578509,1422.963344
1305,2049.651677,2075.46434,2101.754794,2142.643906,2169.208692,2203.376625,2217.606137,2233.168181,2245.640402,2257.315718,2261.607225,2254.857316,2262.705757,2257.427359,2254.082609,2271.48661,2285.014407,2302.260761,2308.63497,2303.851075
1306,1440.121134,1429.245026,1426.814288,1456.299137,1474.206299,1494.185886,1488.428945,1487.799142,1491.124723,1506.479124,1514.116902,1503.677464,1494.343109,1491.712759,1487.807714,1501.769412,1513.736025,1540.229457,1552.74026,1554.870432
1307,1604.661295,1604.241466,1626.109553,1665.555294,1685.969267,1708.593603,1721.401455,1741.121077,1760.085252,1779.665913,1792.777185,1810.82085,1833.930299,1845.16939,1861.010832,1879.105334,1886.648077,1907.031515,1920.034081,1923.553124
1308,1404.485883,1383.546784,1364.445047,1343.688096,1328.686706,1321.440052,1318.496672,1312.489059,1294.66125,1291.761831,1291.880619,1293.275368,1285.134922,1280.967397,1277.393736,1282.903357,1290.324853,1297.789088,1303.478664,1304.2249
1309,1932.481087,1921.20725,1911.875646,1911.082093,1905.002341,1902.534313,1881.84776,1887.419685,1888.072318,1883.294544,1875.107717,1877.103414,1870.00684,1862.987889,1852.666412,1838.67531,1828.623068,1822.70898,1810.953153,1798.916279
1310,2242.070329,2232.911684,2226.617148,2219.274048,2212.336747,2207.98776,2215.935329,2219.662714,1643.826798,2216.050112,2211.503929,2226.291298,2239.681004,2233.371608,2220.251087,2207.236784,2192.403693,2171.645554,2142.08051,2109.804902
1311,2259.389291,2248.616109,2237.571332,2229.044759,2217.997362,2207.806942,2205.823561,2195.108135,1632.66326,2182.217742,2181.046982,2188.194453,2185.947493,2176.400955,2170.609939,2160.54381,2150.651509,2135.524533,2115.874353,2087.33093
1312,2570.652096,2577.298827,2571.246848,2573.268928,2563.448391,2544.606118,2538.528394,2544.07027,1924.268222,2560.90258,2569.285892,2575.381588,2570.929693,2575.50288,2584.873585,2589.401879,2584.126344,2569.619213,2552.949483,2527.820881
1313,2302.515615,2321.693356,2318.84951,2311.956578,2297.497477,2298.535912,2288.488473,2279.000611,1681.344303,2215.837835,2180.943037,2160.830495,2153.879319,2137.368184,2106.935088,2071.966469,2036.396718,2006.453942,1983.625116,1950.404258
1314,1677.159021,1670.102591,1629.808754,1614.515999,1596.958114,1593.000421,1583.880749,1585.346376,1176.678597,1576.426977,1558.19297,1544.710929,1528.232798,1518.414038,1510.837182,1505.389499,1494.642417,1486.580815,1496.742264,1499.215668
1315,1821.475091,1807.771676,1802.551296,1796.162921,1797.870279,1793.426322,1789.974465,1775.869317,1295.163733,1760.197025,1757.383479,1739.537959,1730.500038,1715.008343,1700.711572,1671.790216,1658.556546,1652.274027,1646.393521,1641.93099
1316,1852.735931,1846.849354,1831.877318,1838.935714,1829.41394,1825.015625,1833.244666,1832.399716,1377.227143,1803.530496,1820.607955,1822.732194,1826.262108,1801.84,1815.594286,1818.15,1823.586552,1814.292857,1812.019971,1811.87909
1317,2321.007162,2306.972981,2282.602166,2265.351053,2268.770635,2263.494774,2261.747245,2252.784131,1700.529766,2226.198106,2223.192644,2225.362492,2232.185888,2206.675301,2191.322555,2188.153857,2179.865752,2168.29907,2171.190504,2166.699518
1318,3002.184892,2988.424782,2982.433969,2980.184029,2985.413824,2978.264056,2963.62826,2955.002909,2299.831789,2902.209293,2892.434166,2885.814201,2884.772569,2799.180805,2795.709993,2799.467033,2796.330736,2791.402034,2793.726443,2785.92349
1319,613.1218274,611.4111675,611.1928934,609.7563452,609.5025381,607.1363636,610.2878788,603.7979798,608.3383838,598.1212121,603.6666667,596.6515152,593.2878788,599.4242424,597.3585859,594.0707071,592.6212121,592.3333333,592.2020202,595.7474747
1320,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333,1833.333333
1321,1206.412386,1204.845815,1204.233774,1204.113069,1208.434068,1210.931825,1212.575962,1215.928907,1217.219154,1218.382491,1214.035546,1199.032609,1190.700822,1175.583798,1163.040223,1156.41674,1129.788021,1116.179736,1100.113296,1073.049339
1322,304.0619627,303.5190367,303.4243137,302.7922398,304.0496765,302.7061092,302.8287682,303.177363,303.6126612,304.9318873,306.4310337,312.3451989,312.5530048,313.8652874,315.8269435,318.5733336,320.9107704,317.6671956,323.8270027,328.8219716
1323,314.4532938,313.3730037,312.3650083,311.7049844,312.1080911,313.8483833,314.9726877,316.2314414,319.9096554,323.4397132,324.2883726,327.4837753,329.2024286,331.8975053,333.4569807,335.5592849,335.072916,337.5823425,339.8546735,340.6617451
1324,582.4540593,587.1913775,592.4361192,595.6472501,599.3242639,605.0358822,606.2655556,607.8864583,608.3294561,608.1856811,607.8107076,599.4241256,599.6845517,602.3308513,602.43463,600.50358,589.0879216,570.1763857,571.9585766,571.4059756
1325,371.1206713,369.153297,365.9332561,364.6769342,363.1949557,363.2500427,360.0235752,356.645491,351.5331091,348.7872429,346.5317644,345.4216206,340.9922032,339.9373871,338.3529423,337.0111843,332.9756311,328.9962761,327.1484347,322.0077307
1326,431.4700868,431.3460684,431.6736302,433.4723956,434.667971,435.688052,430.8344525,428.2954053,423.2637032,417.5169062,412.0621236,404.0279055,396.8253063,370.6315175,328.4050468,332.8222972,338.1038066,344.7574733,356.4506342,367.0386404
1327,567.8539571,571.2873651,578.3513888,582.0617542,583.2349735,582.6732283,553.5655571,547.1824348,543.8360112,541.1702593,536.4682924,524.2805922,489.5382258,449.8440855,434.1223797,433.0354394,437.2817975,447.3955791,468.5542414,486.5112939
1328,544.5934554,545.0575979,544.762955,546.6616077,548.3147279,545.8962624,543.6661417,543.6378363,538.3161027,542.347085,545.7768525,542.6768972,527.5018812,520.6036451,518.0912727,517.9333817,515.0625774,517.1353187,519.1050673,519.4183356
1329,51.25505051,50.95838588,50.68513854,50.23684211,50.12140175,50.37171464,50.72647428,51.01754386,51.01012658,50.83102144,53.5959596,51.80808081,50.62134689,50.41168996,50.9388535,52.88520408,53.70520966,56.15822785,55.03914141,50.74656679
1330,20.80877743,21.271875,21.81230769,21.18404908,21.82822086,21.90184049,23.06363636,24.04531722,23.24471299,22.92401216,22.8445122,21.7969697,21.6097561,21.49079755,21.57407407,21.14110429,21.07692308,21.14769231,20.97530864,20.78220859
1331,114.0528053,116.0957096,116.7986799,115.0132013,116.3069307,114.709571,114.6633663,116.9966997,115.8580858,111.9966997,111.2310231,112.5346535,112.7689769,115.2376238,114.2376238,116.049505,116.5082508,114.689769,111.2475248,111.1617162
1332,111.8247423,118.1752577,121.7319588,121.9896907,120.6082474,121.742268,116.4123711,114.2061856,116.4536082,113.6701031,112.7835052,111.8041237,115.7731959,118.2989691,116.9484536,115.2886598,118.4020619,119.8659794,123.814433,125.8865979
1333,97.30472264,97.67183592,98.32664828,98.80323755,100.314121,99.18884013,98.6633651,99.52694911,99.73781786,99.04608064,98.56364772,97.99875343,97.85742747,97.56372,97.1468254,96.98229541,95.66777654,96.43114511,97.22113962,98.40290784
1334,190.7783719,190.3316871,189.1270521,188.7569148,188.7833802,190.3815283,192.0991573,193.7927543,194.6927467,194.8621018,195.3748412,195.7421174,197.0019058,195.5014286,196.0457755,195.7899627,194.9054033,195.7331856,195.576038,195.76678
1335,340.1589308,339.8285311,339.321109,339.1685686,339.2608041,342.4988261,343.1964911,337.7123173,340.3886586,340.9309715,341.0921093,340.9328626,341.6771082,342.8175405,343.1392409,344.8184997,344.4024456,346.122741,346.762493,347.0217893
1336,645.1843125,645.6639562,646.5522176,649.4002009,657.4105215,653.4362399,649.0329469,650.1580724,647.6948271,610.0644228,610.1297276,612.7888675,617.1893725,619.0049077,621.7441957,619.649458,616.5903337,616.7845078,618.0319337,621.5294668
1337,1474.383344,1480.309389,1485.464662,1490.454179,1500.430755,1500.831706,1495.454494,1495.414288,1494.141186,1453.435576,1436.817491,1336.116855,1299.746053,1282.088387,1282.371413,1278.867712,1269.486902,1268.807374,1263.273344,1268.908421
1338,1184.393956,1186.851956,1189.828562,1192.823895,1200.161965,1209.625603,1207.773262,1209.051642,1209.193341,1205.195818,1190.153448,1090.526116,1002.633465,996.621678,1002.868293,1011.72029,1016.613375,1023.441308,1022.042875,1024.832887
1339,1321.854502,1323.548812,1325.875241,1331.575534,1342.828972,1343.304989,1336.084987,1334.652478,1331.260594,1319.101729,1312.314783,1307.891364,1301.831168,1284.124259,1281.334546,1269.692708,1261.695338,1252.545255,1244.764138,1237.944443
1340,1272.420166,1272.79371,1274.209835,1275.514506,1279.750261,1276.236368,1268.525736,1266.221211,1265.40661,1266.180772,1260.383663,1258.556482,1258.334113,1257.036378,1258.31794,1255.890868,1251.475392,1250.090083,1244.387633,1241.625456
1341,1151.561968,1153.338898,1156.26667,1158.625812,1162.809293,1160.424857,1155.661924,1155.320106,1156.408267,1156.365928,1150.344249,1150.725111,1155.116819,1154.158654,1153.916298,1150.92066,1147.302007,1145.756363,1143.064023,1141.190562
1342,1302.143322,1302.681903,1290.461025,1295.470179,1301.783941,1303.031727,1298.726365,1296.715562,1293.979466,1293.05043,1289.06086,1288.944779,1287.863918,1283.2925,1274.85223,1249.588962,1250.586682,1253.146163,1255.959124,1256.04622
1343,872.4504556,874.5162724,878.0849471,880.0584331,882.3766836,884.6239569,881.1356863,876.129889,872.5999378,878.8546596,875.3350709,873.8104313,871.27846,872.3022168,873.6419945,875.3678665,876.5327798,876.6374239,878.982914,880.0549674
1344,701.2398838,701.483464,702.4304049,703.4288754,705.0477961,705.8779444,701.7313932,698.425555,695.609446,695.9298138,694.5381737,690.3120227,690.158735,688.6010159,690.976998,691.2526349,690.5070384,691.6465254,686.7213458,687.0030355
1345,495.4934219,495.9943453,495.9039138,497.0178434,497.0451577,499.351653,499.518012,498.6140302,493.9466613,489.7677552,490.1421517,488.0120927,487.0658225,483.081635,486.1413959,485.261625,486.764614,487.2485704,487.4025694,487.6991259
1346,477.5983104,478.4300097,479.1838087,479.9654375,481.3719716,483.0258238,482.3814533,479.797901,475.5367381,477.9497221,478.8298771,472.8449013,475.1222887,473.492032,474.4140688,474.0779778,471.7340296,473.1903598,474.0085972,473.6896617
1347,523.3462139,526.0186827,528.4428567,531.0106034,533.457911,534.8450882,535.5892252,535.1662311,534.1755805,534.3322431,540.9880137,546.2700447,546.1272544,543.1526111,542.1091182,535.546392,532.0803019,533.7736044,533.2154761,534.6321179
1348,577.7857109,579.2356283,579.0156208,579.6255539,581.0770189,580.8904617,579.3193243,577.2358125,576.2637352,581.9229765,582.996425,579.8918741,577.9024673,573.3035381,571.4873576,566.8312319,565.7663085,568.7497594,570.5202963,570.8521212
1349,164.8770823,165.3430838,165.9020225,166.4844027,166.5972541,168.1459502,168.9715246,169.5288134,168.8808513,168.1065128,169.1256243,169.4163098,169.6420452,169.6859585,172.0298732,172.0708278,205.5192792,205.4998902,205.6792386,205.9258023
1350,283.1147245,283.8014627,284.1509661,284.5261487,285.3185903,286.3518925,286.8474101,286.3685547,283.3609708,282.693266,281.1376856,281.209465,281.4374457,281.2271994,286.3531381,285.7867678,312.0146873,312.4761616,310.3771455,309.9758981
1351,299.6517677,300.350382,300.685246,300.982704,302.0354557,302.2452509,301.9829046,301.1247279,289.2135254,287.0712335,286.6187574,285.8422844,285.6386844,285.2932679,285.9730917,285.7531954,286.2327477,286.0882795,285.0911177,284.5063687
1352,115.5541232,115.8073982,115.1700904,115.2531831,116.0948935,116.2495294,116.2548528,116.369606,115.9960367,114.9155574,114.6925627,114.9138074,115.4604613,116.107312,116.2857729,116.3757662,116.4420171,116.776764,117.4907839,118.2155797
1353,159.4483337,160.1399131,161.0897608,162.3400907,163.5484122,162.6722218,162.5924665,161.8597972,162.1425222,161.4198962,161.0571834,159.2964803,160.1129821,159.1724548,158.9371464,158.771887,159.098954,159.8007416,160.286474,161.2695323
1354,113.153403,112.5594391,112.444975,112.4820269,115.2474111,115.4857531,115.7770484,116.0358765,115.9826721,117.5165563,114.2838371,113.2231067,110.557149,110.1068686,108.8478261,108.6523221,111.7561497,110.0182286,109.2132559,109.2661777
1355,148.9230096,147.2215655,148.18072,149.0034428,150.2654554,153.5666043,154.5468788,155.8603522,157.4007966,156.3409128,152.3008319,151.4749361,151.0722949,150.4588751,150.1535634,150.5546225,152.0030444,152.5978226,153.3416437,153.2690268
1356,574.4691758,577.20299,583.2032798,586.8419299,590.813129,590.871172,588.2156489,588.4975974,587.2519514,585.5235444,587.2785365,583.0956312,584.6361461,589.4298438,595.2691885,600.3970188,602.137931,608.4310499,616.2039822,624.3062318
1357,882.346991,879.2555743,883.1392128,883.0856849,882.2369922,870.0248901,859.981705,855.5183917,850.4005263,845.5765912,848.4013687,849.1360682,846.4778208,843.7975724,845.4702734,847.0528424,846.563661,854.4905725,866.9546721,873.2872998
1358,1008.007031,1001.150966,1005.042384,1003.967476,1008.266414,1002.55137,990.9601549,985.2816802,979.0103832,974.2359026,976.443569,974.129424,975.6723041,976.7986537,981.3452841,983.188379,978.9222483,982.4113133,981.9578429,978.6273382
1359,693.4875921,689.7946223,691.1471481,687.2326715,686.404266,680.7771127,676.0916371,677.3230312,679.4830011,678.7759603,681.5175679,685.2220482,687.7955456,689.7092678,692.3730538,693.9361815,689.8782652,694.0662291,692.4465049,693.5135612
1360,565.2473434,564.1465586,567.6612621,572.1832151,581.0384627,583.499522,587.0562785,590.5841264,591.7763405,585.6502586,583.7120197,581.7635621,586.6336659,585.5075759,588.4907392,589.6979885,583.1989758,578.5268627,570.0121604,564.6342589
1361,356.2572265,343.7244813,345.7279048,346.4986812,350.7601804,353.1831536,356.0196608,358.4043488,359.9981956,360.378141,361.0190114,359.3036295,357.1006372,357.214111,357.2983007,355.8827683,353.2018647,351.2918325,350.8973379,349.6875213
1362,174.6571636,172.5006736,174.0828626,171.3955371,172.5378343,172.9358061,175.6012401,177.3559278,175.2306567,174.9969133,175.6393846,175.9141509,172.6668411,173.0738723,173.6252818,172.6811678,172.3569481,172.3667051,171.7616654,170.0205268
1363,93.97378917,93.00058858,93.47781775,92.55699322,93.16012461,93.65708812,96.56921087,97.52145644,97.55606557,97.48444739,96.81241656,96.34454913,98.40984697,89.9103139,99.40469613,96.55807744,95.13420509,94.11678322,91.72857143,88.20117045
1364,106.0230325,105.3574918,105.5225073,104.6893273,104.7746754,105.6182288,106.5531347,107.0797366,107.0447176,106.7309405,106.3661621,105.7221578,103.0833927,104.7990362,108.850713,108.9075114,108.5963491,108.3922057,107.8875855,106.8609754
1365,97.591874,98.56800548,99.01803241,98.66279335,98.8708134,99.14123007,99.10134366,99.15801457,99.06214432,98.97541543,99.05764411,98.71917028,98.38750286,100.9218286,101.6372974,102.4294828,102.9000228,102.7105443,103.0810749,103.6275626
1366,125.1627338,125.5905881,125.9562919,126.2548278,126.2503699,126.8903565,126.6147232,126.5734219,126.4300722,125.7343746,124.7086229,124.4617595,121.7093652,126.834803,124.8110413,125.6101264,125.6659551,125.4086723,125.4568869,125.0683818
1367,384.3339261,383.5901427,387.4253,391.7057476,400.1627382,404.1321611,407.2629967,411.8874589,415.8781256,420.3113004,424.6368113,429.3180093,435.0551521,439.3876197,444.3426682,448.1454091,451.3729183,454.7532634,457.1331796,460.7926142
1368,402.0165086,397.9582487,398.3889603,401.0060932,405.7153112,408.1251412,412.1053657,420.1240707,429.9159634,433.8909459,438.8430567,442.5635929,449.7649598,455.5933689,460.5026506,465.2182676,468.7148371,470.9984427,465.4930348,464.5429427
1369,113.4514577,113.3657251,114.3372533,113.8126995,114.7679587,115.2209415,115.2020707,115.3171305,115.0218836,113.6824316,111.7807473,114.0823783,114.0428706,114.1743413,114.2881249,114.162365,114.1947518,114.218365,113.7654189,113.8480112
1370,84.81904067,85.05320913,85.79050402,85.85904402,86.47213914,86.93751799,87.35939711,87.65452177,87.79598745,87.47025082,85.39634044,86.02223959,87.0675667,87.28910134,87.32578871,87.49883487,87.44542886,87.84325891,88.51869886,89.10538449
1371,57.82097224,58.00102509,58.45851671,58.81906528,59.29705365,59.24419905,59.12993591,59.12618655,59.06181443,59.00691469,58.82134342,58.92840708,58.83611144,59.03940469,59.28380427,58.94859531,59.32385638,59.21774173,59.49299975,59.78875579
1372,53.1798881,53.50644762,54.52169641,55.149641,56.81548031,55.18631849,55.93843001,55.72122863,55.23825618,55.37395488,54.78959048,55.87515089,56.02719995,56.65043842,57.15958268,57.61532312,58.21819053,59.05613906,60.2081963,62.0789873
1373,40.42837975,40.72836933,41.20924685,41.99684731,43.13208386,42.71652077,43.91586031,45.44512393,45.17809624,45.29262482,45.45923328,46.12995896,45.83121764,46.98426457,47.34548266,47.96716445,48.56782542,49.15029606,49.90752239,51.28493175
1374,108.0324416,107.2232874,107.5246985,112.5446383,112.0239186,110.461512,107.3368189,106.1056958,105.7008327,105.1305243,103.0454027,103.9762517,104.6531318,107.089399,108.5302785,109.5971832,111.2464498,113.0643902,114.5801349,116.8199816
1375,405.2182527,406.1007344,410.2863512,413.7565051,417.4913395,414.7952846,416.5011813,422.5612017,426.2479425,416.735708,415.9568907,416.70831,418.2385996,376.9454078,378.3837765,383.1302486,392.0458309,400.3385906,409.0606418,420.4669336
1376,872.0435339,876.6678302,895.6067532,915.1415564,938.5113217,959.5317186,977.9349911,996.3305971,1011.304206,1012.95447,1008.981857,1020.386412,1028.66866,1035.625165,1041.195094,1047.348592,1054.950371,1063.080923,1065.975973,1073.153505
1377,1686.047324,1665.269103,1685.099486,1711.111049,1734.8729,1760.101745,1780.478137,1827.29193,1847.413388,1865.144986,1873.691732,1886.011354,1865.003547,1861.199715,1868.987522,1858.979085,1827.672091,1832.233531,1835.282367,1831.693714
1378,1550.925689,1541.81645,1552.864112,1569.690771,1580.464866,1595.3126,1598.346786,1608.487469,1613.75401,1616.259309,1620.030034,1623.59207,1617.617053,1609.467203,1596.409176,1584.772871,1565.074636,1570.139587,1568.421768,1565.664678
1379,2654.642435,2633.391328,2634.288535,2648.689465,2652.369212,2655.872948,2634.97984,2629.576954,2611.747369,2596.794068,2589.982553,2568.967318,2564.637164,2543.903365,2517.326248,2485.019866,2441.523553,2430.453777,2420.039327,2387.264591
1380,2619.130771,2625.253812,2634.695584,2660.563308,2678.514102,2698.062478,2704.865017,2731.13266,2733.466079,2746.824954,2765.550698,2771.333707,2808.6058,2797.868201,2801.521962,2802.670549,2801.027514,2805.581453,2808.348127,2806.286261
1381,2556.561778,2569.729549,2574.15616,2607.085428,2631.206316,2659.081333,2677.070068,2688.129976,2705.350161,2709.978857,2720.696341,2732.561911,2745.387152,2751.149551,2764.254015,2784.835452,2799.789026,2819.144407,2837.642115,2852.517533
1382,3193.726632,3190.800702,3197.360151,3223.295662,3242.413607,3268.37667,3284.616108,3295.449181,3317.266473,3326.720238,3351.767297,3364.874338,3382.253984,3393.266108,3407.4164,3419.524569,3450.113509,3466.050814,3478.445588,3480.51824
1383,2759.09463,2771.273844,2791.818843,2823.833591,2853.24769,2882.16978,2892.626453,2914.366004,2935.905596,2950.271625,2971.020623,2983.17507,3004.1275,3010.7605,3024.539693,3052.466113,3086.646909,3100.75402,3109.519644,3107.199261
1384,1831.673211,1835.293666,1842.038314,1870.520157,1888.995012,1909.869902,1917.258491,1922.258366,1933.693413,1948.1656,1960.527879,1975.04604,1980.199542,1989.599816,2004.502678,2023.094121,2047.349325,2070.940243,2083.932212,2086.367713
1385,1889.939807,1880.09383,1872.82699,1888.047379,1898.608467,1913.38018,1900.505814,1907.11202,1922.363994,1947.044726,1961.450608,1974.50904,1992.615956,1993.701695,2001.273555,2015.44736,2034.070425,2054.389411,2064.359838,2061.306005
1386,2055.004868,1999.108871,1963.962074,1925.45966,1881.918364,1831.155905,1758.795445,1729.745427,1698.160667,1648.247077,1595.968866,1558.941745,1530.067383,1455.186836,1389.960321,1335.711278,1272.852987,1278.58541,1268.524169,1230.400294
1387,1486.850691,1436.803863,1411.722196,1384.703972,1374.324401,1364.893644,1352.806303,1345.407203,1308.098904,1305.74966,1304.542208,1313.43004,1309.957758,1295.826979,1295.956451,1304.801617,1314.65412,1327.355025,1338.269341,1335.617853
1388,1475.953142,1467.201134,1456.246133,1424.170865,1403.572746,1407.576141,1398.021437,1383.906037,1306.559574,1363.853433,1360.293137,1364.268724,1359.237166,1349.686616,1339.698167,1329.248915,1317.655835,1314.321994,1308.36291,1286.455063
1389,1894.185955,1895.425795,1898.561618,1890.179239,1886.310757,1891.035787,1895.354226,1898.782035,1362.867043,1897.778767,1899.078919,1911.589012,1917.682948,1909.425421,1906.262006,1907.817405,1907.091248,1899.311588,1887.209424,1861.877209
1390,2450.369824,2455.950844,2454.517786,2446.171753,2440.497181,2419.704585,2419.399154,2415.954547,1756.342231,2414.045103,2404.476349,2409.130009,2404.371532,2387.152575,2382.035312,2373.453734,2366.077465,2355.565332,2332.328815,2309.699014
1391,2348.354957,2341.080248,2338.194125,2331.127471,2313.712404,2307.20771,2310.635772,2299.999804,1706.614645,2278.750425,2268.865192,2269.615744,2262.210751,2253.812485,2252.491949,2237.281858,2228.130909,2212.466366,2195.517224,2172.803927
1392,1468.578174,1471.799855,1477.571429,1468.662811,1446.72544,1439.486851,1439.359279,1434.125595,1037.14453,1426.891065,1425.523554,1428.635941,1432.201281,1432.390428,1439.642646,1437.694832,1438.655066,1443.147608,1443.392205,1434.46122
1393,1688.75864,1679.797956,1659.162574,1639.306515,1623.101299,1606.407454,1606.970254,1595.7378,1148.20066,1577.351271,1566.432329,1555.965872,1550.198956,1530.287608,1526.285547,1518.883974,1510.750593,1505.316553,1504.334433,1503.888128
1394,1675.706783,1650.296557,1626.529283,1603.12009,1591.659802,1578.80908,1565.761686,1545.703645,1120.939932,1514.01043,1502.403298,1483.557099,1477.391469,1447.029565,1442.85621,1436.251128,1427.582004,1415.475041,1412.671399,1409.012066
1395,2539.482986,2531.947685,2533.841611,2520.707648,2524.874814,2522.722642,2520.543366,2509.500655,1858.7548,2486.599368,2472.31348,2459.164959,2453.584935,2429.00652,2412.408262,2405.426755,2393.452065,2383.397081,2377.389418,2368.517895
1396,2731.958072,2729.983271,2734.93716,2738.8013,2747.003339,2745.640714,2748.631067,2747.468615,2061.471423,2725.81517,2728.104286,2725.227773,2729.285104,2694.420747,2688.694126,2680.835149,2674.226569,2664.650679,2662.378678,2651.903903
1397,2155.817743,2148.355252,2145.229276,2137.270549,2140.431562,2138.000276,2135.906573,2112.282672,2080.358946,2071.653846,2064.600441,2063.599807,2059.648768,2049.691375,2042.131561,2020.943518,2009.947891,2000.37159,2004.43215,1996.09335
1398,742.9207921,765.990099,773.3762376,779.5544554,788.9207921,789.8415842,792.8217822,790.7623762,799,810.029703,829.039604,854.4653465,858.7326733,864.3960396,870.7128713,875.3564356,876.3465347,880.8217822,868.1188119,853.4356436
1399,886.5263802,884.9257512,877.5611461,883.75,891.4928372,890.5099581,890.9662823,893.8345563,900.3913347,899.8343816,902.1549616,903.5787911,903.839972,903.867051,897.719427,889.187631,886.0132774,882.1540881,876.706499,876.1914745
1400,749.3979038,745.9976607,739.8036115,740.8136053,740.8100318,738.4734281,738.8644274,736.8049785,733.5681542,729.6046773,727.8958158,729.4906879,729.0563618,729.9633861,724.289597,720.6186282,715.8325991,710.4247539,705.9473882,702.1826454
1401,716.376351,713.818076,714.4285529,714.129341,716.0940248,712.6206027,711.8472384,708.5774056,705.131807,700.5699133,698.8129366,695.8975354,690.9256744,686.4095848,682.4989327,679.2457956,675.2034666,673.2782198,669.8384884,667.2769111
1402,631.6182999,619.0050888,620.5730215,618.5233716,619.9879883,616.8884445,623.6694072,624.5597251,623.9399216,621.1138361,623.8862749,623.6689775,619.5383366,616.3225178,611.5036765,609.8020755,610.6791392,613.1057016,609.2998918,608.3647874
1403,360.4947096,357.1754681,352.6719372,345.2083578,343.2430718,337.9589614,336.0329025,335.137573,330.6754186,329.4677887,327.3995657,333.9974183,329.7287176,331.2664769,330.2326116,329.7111925,329.2618512,328.0345567,327.6041515,327.3407783
1404,342.8683431,344.082432,343.9222556,341.7273217,340.1691321,342.3966338,342.7957095,342.0278281,344.0188875,345.6879161,344.7187778,343.1609925,344.1450668,340.9077477,344.0746749,346.6304387,339.3569183,347.5508091,349.4552786,349.3463347
1405,633.8926831,638.2945151,640.8900287,641.1874303,641.772813,645.4627449,647.047572,645.4287275,644.2563386,640.1818859,639.2745792,627.0788061,629.2152901,629.4267035,625.7153296,625.3361059,623.3871696,620.7671623,620.0163546,616.5263997
1406,499.7878726,503.3216789,502.054458,498.9361061,495.8466663,492.3243642,490.8472411,486.8242245,479.6367296,480.1506068,471.7465172,458.2968777,448.7295293,442.2818166,440.5739856,437.5464288,431.6015003,425.7685802,423.0475335,421.9576212
1407,354.5856756,349.8325485,338.7041369,339.1828164,335.7712637,335.1856543,328.3929485,324.9346637,322.5605534,323.3871426,321.3137589,316.4988656,307.0506311,312.111371,302.452278,299.7497697,295.1935118,284.0344046,279.4967094,264.6596211
1408,824.4062329,828.6962663,834.4577605,841.7129724,846.0878381,850.8655086,850.6843525,852.8868725,855.2771978,853.7409984,852.4915078,840.2777927,831.1759836,610.4834385,563.7424658,572.1288142,581.6957289,602.0931236,629.4695896,654.5988937
1409,642.1766654,637.6960884,636.7350941,631.0503328,632.6277334,628.9509354,578.8782512,571.5560252,571.0508124,575.567201,580.2177566,581.8304749,584.4214675,585.7427724,586.8444135,587.5550471,582.9566763,589.139883,593.898216,591.4584944
1410,58.32145644,58.02158086,56.95974026,57.04677755,56.70857143,56.26590496,56.31126687,56.29776739,55.98598495,55.77316377,55.80212932,55.7347363,55.75512854,55.6972215,55.71332122,55.7357217,55.74098105,56.03217436,56.31110535,56.72114137
1411,60.60781991,60.17633136,59.67261905,59.95443645,60.1558753,60.03966346,60.5235792,60.42874396,59.9178744,59.6125908,59.72871046,59.27250608,59.37469586,59.09744214,59.00848485,59.07064555,58.68165249,58.5830303,58.52068127,58.12879708
1412,103.9,103.6129032,107.8387097,106.9,102.0322581,103.84375,107.2903226,109.2580645,100.3125,101.40625,104,111.09375,108.6774194,107.9677419,104.6774194,102.7096774,103.2258065,104.516129,102.8125,101.9375
1413,148.7804878,152.6422764,154.0162602,157.0650407,154.601626,157.7642276,158.7073171,163.1138211,162.2926829,163.195122,161.1707317,161.3089431,160.4878049,162.0813008,164.1544715,167.2682927,169.0162602,164.8211382,164.3658537,168.1544715
1414,110.6469194,114.2748815,114.9265403,114.5592417,117.9478673,117.6895735,115.8672986,116.4454976,115.4620853,116.5663507,115.3957346,114.8317536,111.3388626,116.6943128,115.3151659,115.7748815,113.2322275,115.4478673,116.3364929,114.2464455
